"Samples.DateAndTime","Samples.Site","Sites.Name","Samples.Location","Locations.Name","Samples.Sample","Samples.TakenBy","Laboratories.Name","Samples.LabRef","SampleDepths.DepthNo","SampleDepths.DepthTime","SampleDepths.Depth","SampleValues.Param","Params.Name","Params.Units","SampleValues.Val","SampleValues.Qualifier","SampleValues.Quality","Samples.Comments","SampleDepths.Comments","SampleValues.Comments","Params.BioKingdom","Params.BioPhylum","Params.BioClass","Params.BioOrder","Params.BioFamily","Params.BioGenus","Params.BioSpecies","Datasets"
2008-06-17 16:15:00,462,"WOODS LAKE",4,"WHMS DAM - IFC Dam",70321,"IFS","IFS","",1,2008-06-17 16:15:00,0.200000000,266.00,"Dissolved Oxygen (DO mg/l)","mg/l",11.15,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 16:15:00,462,"WOODS LAKE",4,"WHMS DAM - IFC Dam",70321,"IFS","IFS","",1,2008-06-17 16:15:00,0.200000000,154.10,"pH field","",7.3,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 16:15:00,462,"WOODS LAKE",4,"WHMS DAM - IFC Dam",70321,"IFS","IFS","",1,2008-06-17 16:15:00,0.200000000,431.02,"Chlorophyll C","ug/L",0.6,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 16:15:00,462,"WOODS LAKE",4,"WHMS DAM - IFC Dam",70321,"IFS","IFS","",1,2008-06-17 16:15:00,0.200000000,431.01,"Chlorophyll B","ug/l",-0.04,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 16:15:00,462,"WOODS LAKE",4,"WHMS DAM - IFC Dam",70321,"IFS","IFS","",1,2008-06-17 16:15:00,0.200000000,433.00,"Phaeophytin","ug/l",0.03,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 16:15:00,462,"WOODS LAKE",4,"WHMS DAM - IFC Dam",70321,"IFS","IFS","",1,2008-06-17 16:15:00,0.200000000,431.03,"Chlorophyll A (Phaeophytin Corrected)","ug/l",7.27,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,154.10,"pH field","",7.2,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,266.00,"Dissolved Oxygen (DO mg/l)","mg/l",11.23,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,101.00,"Water Temperature","Degrees C",5.9,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,136.01,"Turbidity","NTU",6.4,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,141.01,"Conductivity @ TRef 25","uS/cm (25 TRef)",66.7,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,136.05,"Turbidity Filtered","FTU",4.08,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,266.01,"Dissolved Oxygen (DO %)","Percent Saturation",97.6,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,323.00,"Dissolved Solids - Total (TDS)","mg/l",61.0,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,431.00,"Chlorophyll A (or Chlorophyll)","ug/L",7.39,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,431.03,"Chlorophyll A (Phaeophytin Corrected)","ug/l",7.06,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,433.00,"Phaeophytin","ug/l",0.1,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,431.01,"Chlorophyll B","ug/l",-0.01,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:50:00,462,"WOODS LAKE",7,"WHMS South West",70320,"IFS","IFS","",1,2008-06-17 15:50:00,0.200000000,431.02,"Chlorophyll C","ug/L",0.58,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 09/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,431.00,"Chlorophyll A (or Chlorophyll)","ug/L",7.95,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,323.00,"Dissolved Solids - Total (TDS)","mg/l",60.0,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,266.01,"Dissolved Oxygen (DO %)","Percent Saturation",96.2,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,136.05,"Turbidity Filtered","FTU",4.52,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,141.01,"Conductivity @ TRef 25","uS/cm (25 TRef)",65.8,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,136.01,"Turbidity","NTU",20.1,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,101.00,"Water Temperature","Degrees C",5.2,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,266.00,"Dissolved Oxygen (DO mg/l)","mg/l",11.24,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,154.10,"pH field","",7.1,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,431.02,"Chlorophyll C","ug/L",0.38,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,431.01,"Chlorophyll B","ug/l",0.01,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,433.00,"Phaeophytin","ug/l",1.06,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 15:10:00,462,"WOODS LAKE",8,"WHMS W1 - IFC W1",70319,"IFS","IFS","",1,2008-06-17 15:10:00,0.200000000,431.03,"Chlorophyll A (Phaeophytin Corrected)","ug/l",7.04,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith - 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,154.10,"pH field","",7.0,"",11," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,266.00,"Dissolved Oxygen (DO mg/l)","mg/l",11.24,"",11," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,101.00,"Water Temperature","Degrees C",5.8,"",11," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,136.01,"Turbidity","NTU",6.2,"",11," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,141.01,"Conductivity @ TRef 25","uS/cm (25 TRef)",66.4,"",11," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,136.05,"Turbidity Filtered","FTU",3.79,"",11," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,266.01,"Dissolved Oxygen (DO %)","Percent Saturation",97.5,"",11," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,323.00,"Dissolved Solids - Total (TDS)","mg/l",61.0,"",11," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,431.00,"Chlorophyll A (or Chlorophyll)","ug/L",6.97,"",11," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,431.03,"Chlorophyll A (Phaeophytin Corrected)","ug/l",6.59,"",11," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,433.00,"Phaeophytin","ug/l",0.23,"",11," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,431.01,"Chlorophyll B","ug/l",-0.02,"",31," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-06-17 14:50:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70318,"IFS","IFS","",1,2008-06-17 14:50:00,0.200000000,431.02,"Chlorophyll C","ug/L",0.53,"",11," Woods Low Lake Level Monitoring - Field Data  Conditions: NE 2, 4/8 SC, calm, Air ~ 8c Entered by Brad Smith 9/07/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,268.14,"Phosphorus as P - Total","mg/l",0.014,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,268.17,"Phosphorus - Reactive Total","mg/l",0.003,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,283.00,"Sulphate - Total as SO4","mg/l",0.6,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,289.00,"Zinc - Total/NonFilt as Zn","mg/l",0.003,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","Reported as ug/l","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,309.00,"Bicarbonate Alkalinity as CaCO3","mg/l",18.0,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,255.00,"Manganese - Total/NonFilt as Mn","mg/l",0.0133,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,252.00,"Lead - Total/NonFilt as Pb","mg/l",0.0005,"<",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,260.02,"Nitrate as N","mg/l",0.009,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,260.01,"Nitrite as N","mg/l",0.002,"<",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,256.00,"Mercury - Total as Hg","mg/l",0.00005,"<",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","Reported as ug/l","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,258.00,"Nickel - Total/NonFilt as Ni","mg/l",0.0009,"<",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","Reported as ug/l","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,260.04,"Ammonia as N","mg/l",0.009,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,260.08,"Kjeldahl Nitrogen (TKN) as N - Total","mg/l",0.35,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,234.01,"Cobalt - Total/NonFilt as Co","mg/l",0.0005,"<",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","Reported as ug/l","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,236.00,"Copper - Total/NonFilt as Cu","mg/l",0.002,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","Reported as ug/l","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,232.00,"Chromium - Total/NonFilt as Cr","mg/l",0.001,"<",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,248.00,"Iron - Total/NonFilt as Fe","mg/l",0.253,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,201.00,"Aluminium - Total/NonFilt as Al","mg/l",0.2,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","Reported as ug/l","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,216.00,"Cadmium - Total/NonFilt as Cd","mg/l",0.0001,"<",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-14 11:25:00,462,"WOODS LAKE",5,"WHMS MIDDLE - IFC Mid",70210,"IFS","Do Not Use Gov Analy","",1,2008-05-14 11:25:00,0.200000000,441.01,"Organic Carbon Dissolved(DOC) SUPERSEDED","mg/l",3.2,"",11,"Woods Low Lake Level Monitoring - Lab Results - Organic and Inorganic Nutrients Conditions: N/NW 6, 5/8 cloud cover, calm, bright/sunny Entered By Brad Smith 12/6/08","Water Sample","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-15 11:18:00,462,"WOODS LAKE",6,"WHMS North",70190,"IFS","IFS","",1,2008-05-15 11:18:00,0.200000000,154.10,"pH field","",6.8,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 29/05/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
2008-05-15 11:18:00,462,"WOODS LAKE",6,"WHMS North",70190,"IFS","IFS","",1,2008-05-15 11:18:00,0.200000000,266.00,"Dissolved Oxygen (DO mg/l)","mg/l",10.19,"",11,"Woods Low Lake Level Monitoring - Field Data Entered By Brad Smith 29/05/08","Handheld Meters","","","","","","","","","SPONSOR: HydroTas - WES
"
