TOA5,WIND SITES,CR2xx,No_SN,CR200X.Std.01,Wind Monitoring3.CR2,57348,WindData,,
14/05/2015 21:10,1046,13.6476,1107,1.2,0.4,4.4,1.8455,59.90709,23.11175
14/05/2015 21:20,1047,13.68033,897,2,0.1,4.3,1.495667,65.29195,30.51978
14/05/2015 21:30,1048,13.65599,1101,0.7,0,5.3,1.8335,67.77913,35.55513
14/05/2015 21:40,1049,13.65851,873,1.2,0,5.2,1.455667,65.07125,38.35443
14/05/2015 21:50,1050,13.67949,774,1.8,0,3.9,1.289167,71.69762,39.32677
14/05/2015 22:00,1051,13.64172,596,0.2,0,3.4,0.9953325,63.69991,35.54258
14/05/2015 22:10,1052,13.703,609,1,0,3.1,1.016999,57.20707,34.15968
14/05/2015 22:20,1053,13.69125,825,1.1,0,4.7,1.3755,56.99778,21.64621
14/05/2015 22:30,1054,13.71307,596,1.6,0,3.2,0.9918333,80.26828,45.05525
14/05/2015 22:40,1055,13.69377,896,0.3,0,4.1,1.490833,62.68564,33.23534
14/05/2015 22:50,1056,13.68957,845,0.4,0,4.4,1.408166,59.93701,21.70789
14/05/2015 23:00,1057,13.66942,223,0,0,2.2,0.3726668,72.68295,28.77966
14/05/2015 23:10,1058,13.65515,384,0.8,0,2.2,0.6386667,57.56694,18.30781
14/05/2015 23:20,1059,13.65935,363,0.5,0,2.6,0.6033342,64.23842,33.44267
14/05/2015 23:30,1060,13.68033,28,0,0,0.8,0.04550001,64.94086,8.713903
14/05/2015 23:40,1061,13.69796,498,0.9,0,1.9,0.8306664,54.96394,17.91349
14/05/2015 23:50,1062,13.69041,263,0,0,1.7,0.437,54.34206,14.28922
15/05/2015 0:00,1063,13.65599,2,1,0,1,0.002833333,77.68987,0.738392
15/05/2015 0:10,1064,13.68201,414,1.5,0,2.9,0.6895002,65.37589,30.31399
15/05/2015 0:20,1065,13.64256,538,0,0,3.4,0.8951665,75.80891,44.28219
15/05/2015 0:30,1066,13.66523,475,0.5,0,2.9,0.7875001,94.77921,62.10193
15/05/2015 0:40,1067,13.68873,416,0,0,3.9,0.6920002,84.54347,52.94106
15/05/2015 0:50,1068,13.66607,290,0.9,0,2.6,0.4821665,75.54843,39.34788
15/05/2015 1:00,1069,13.70216,934,1.7,0,5.7,1.555834,70.40487,39.10911
15/05/2015 1:10,1070,13.69209,1633,1.7,0.3,8.6,2.723334,59.56659,24.2571
15/05/2015 1:20,1071,13.68285,1109,1.3,0.2,4.4,1.848,60.99889,29.25763
15/05/2015 1:30,1072,13.65683,961,1.9,0.1,4.8,1.601166,57.96038,28.87828
15/05/2015 1:40,1073,13.68369,1436,2.6,0.1,5.5,2.392833,62.471,28.80584
15/05/2015 1:50,1074,13.67278,1488,3.5,0.1,6.7,2.480167,58.91407,26.04825
15/05/2015 2:00,1075,13.66774,1545,1.9,0.5,7.7,2.574165,61.08236,24.56195
15/05/2015 2:10,1076,13.64928,1549,1.9,0.7,9.1,2.583666,62.43736,24.72054
15/05/2015 2:20,1077,13.68285,1495,5,0.3,6.2,2.4925,62.22684,33.73377
15/05/2015 2:30,1078,13.68453,1966,3.5,1,7.1,3.2775,56.18839,18.67946
15/05/2015 2:40,1079,13.70636,1780,2,1,7.7,2.966334,54.03489,20.42192
15/05/2015 2:50,1080,13.68285,1560,2.1,0.6,7.4,2.601832,51.12692,23.4915
15/05/2015 3:00,1081,13.68957,1622,2.2,0.8,9.5,2.703667,39.1466,29.81183
15/05/2015 3:10,1082,13.67194,1509,1.5,0.4,6.4,2.513831,49.94997,27.63218
15/05/2015 3:20,1083,13.68369,1310,2.4,0.1,5.8,2.182501,61.17044,32.72638
15/05/2015 3:30,1084,13.68789,960,1.9,0,4.1,1.599667,65.49538,33.5166
15/05/2015 3:40,1085,13.69041,254,0.8,0,2.1,0.4196667,83.59067,51.52774
15/05/2015 3:50,1086,13.68453,188,1,0,1.9,0.3113335,77.0995,40.42484
15/05/2015 4:00,1087,13.67026,704,2.4,0,4.2,1.172666,68.5105,31.37762
15/05/2015 4:10,1088,13.69293,800,1.7,0,3,1.335,66.15298,33.83875
15/05/2015 4:20,1089,13.70216,915,1.7,0,5.6,1.5255,52.32489,39.19251
15/05/2015 4:30,1090,13.6988,739,1.2,0,4,1.230666,61.32372,29.55396
15/05/2015 4:40,1091,13.69964,1114,0.7,0.3,6.8,1.855501,47.73271,32.31429
15/05/2015 4:50,1092,13.64424,756,0.1,0,4.7,1.2585,78.8442,54.55773
15/05/2015 5:00,1093,13.68118,118,0.3,0,1.1,0.1966668,114.9731,44.19241
15/05/2015 5:10,1094,13.68033,694,1.2,0,4,1.158,58.44068,25.96144
15/05/2015 5:20,1095,13.66103,559,0.8,0,4.6,0.9275004,55.05123,68.18834
15/05/2015 5:30,1096,13.67782,1323,2.9,0.4,5.5,2.205333,56.84005,26.53776
15/05/2015 5:40,1097,13.61906,662,0,0,4.7,1.100666,61.05936,24.85576
15/05/2015 5:50,1098,13.65012,483,1.1,0,3.6,0.8049998,180.3272,40.5092
15/05/2015 6:00,1099,13.65263,714,2.4,0,3.7,1.190668,219.8516,28.74047
15/05/2015 6:10,1100,13.70048,555,0,0,2.6,0.9256661,221.7702,41.34983
15/05/2015 6:20,1101,13.69628,504,0,0,2,0.8336674,240.3636,71.74107
15/05/2015 6:30,1102,13.66942,212,1,0,1.4,0.3499999,207.7379,35.66606
15/05/2015 6:40,1103,13.63668,96,0,0,1.2,0.1586666,267.0175,42.23214
15/05/2015 6:50,1104,13.64676,1,0,0,0.2,0.000666667,252.4229,1.280506
15/05/2015 7:00,1105,13.69125,9,0,0,0.5,0.01483334,172.2416,7.630463
15/05/2015 7:10,1106,13.68789,503,3.4,0,4.5,0.8418335,62.28776,52.62432
15/05/2015 7:20,1107,13.68873,392,0.6,0,3.3,0.6521667,355.9291,71.55847
15/05/2015 7:30,1108,13.70552,395,0,0,3.8,0.659833,15.21141,34.07394
15/05/2015 7:40,1109,13.67782,431,1.3,0,2.7,0.7224997,23.79779,20.4409
15/05/2015 7:50,1110,13.68789,862,1.5,0.1,3.5,1.435333,42.9423,17.21058
15/05/2015 8:00,1111,13.71979,626,0.5,0,2.8,1.044667,42.15142,25.37163
15/05/2015 8:10,1112,13.72063,658,1.2,0,3.5,1.095167,39.04152,24.0031
15/05/2015 8:20,1113,13.71056,760,1.4,0,4.4,1.267833,35.0544,31.83183
15/05/2015 8:30,1114,13.67698,584,1,0,3.6,0.9728333,26.77584,33.43199
15/05/2015 8:40,1115,13.71475,794,2.9,0,4.7,1.323333,26.75984,24.67457
15/05/2015 8:50,1116,13.70384,1029,1.9,0.1,5,1.712833,56.15402,22.94303
15/05/2015 9:00,1117,13.71139,666,0.1,0,4.7,1.107834,79.78944,48.95592
15/05/2015 9:10,1118,13.6946,1007,1.7,0,4.1,1.6785,63.42218,29.09064
15/05/2015 9:20,1119,13.69209,1088,3.7,0.2,5.4,1.816334,61.89182,28.93913
15/05/2015 9:30,1120,13.68369,939,1.3,0,3.6,1.5625,61.19856,32.24941
15/05/2015 9:40,1121,13.69041,674,1.9,0,3.6,1.124167,73.91521,30.55344
15/05/2015 9:50,1122,13.63836,663,0.4,0,2.9,1.108166,57.80745,35.90678
15/05/2015 10:00,1123,13.69712,435,1.7,0,2.8,0.7243334,79.05067,41.27296
15/05/2015 10:10,1124,13.67949,592,0.5,0,3.5,0.9858338,108.5219,62.44601
15/05/2015 10:20,1125,13.65263,755,1.1,0,2.9,1.257,189.5477,72.83572
15/05/2015 10:30,1126,13.69628,751,1.4,0,3.4,1.250334,208.449,42.77731
15/05/2015 10:40,1127,13.68285,1086,2.2,0.2,3.5,1.809998,209.1268,20.22021
15/05/2015 10:50,1128,13.69041,1105,1.7,0.5,4.3,1.840167,199.7718,22.01767
15/05/2015 11:00,1129,13.703,757,0.5,0.3,2.8,1.262667,208.2715,20.08553
15/05/2015 11:10,1130,13.65683,719,1.7,0.2,2.7,1.199,190.8102,28.94117
15/05/2015 11:20,1131,13.66607,1003,1,0.3,3.5,1.674499,206.4742,25.0766
15/05/2015 11:30,1132,13.67949,749,1.5,0.2,2.8,1.249333,175.4165,24.78851
15/05/2015 11:40,1133,13.66774,492,0.2,0,2.4,0.8208333,184.5663,30.86402
15/05/2015 11:50,1134,13.70888,575,1.3,0,2.6,0.9551668,50.77191,30.87913
15/05/2015 12:00,1135,13.7349,1097,0.4,0.1,4,1.829,41.65815,17.02023
15/05/2015 12:10,1136,13.71307,892,1.7,0.2,3.3,1.485333,48.21661,16.87571
15/05/2015 12:20,1137,13.70216,1030,2.3,0.3,3.5,1.715833,48.04436,16.02576
15/05/2015 12:30,1138,13.68957,972,1.2,0,4.8,1.621333,63.61052,42.8553
15/05/2015 12:40,1139,13.71727,871,0.6,0.2,4.8,1.452666,72.18716,40.11621
15/05/2015 12:50,1140,13.7307,1351,1.6,0,5.4,2.253167,52.88797,23.47074
15/05/2015 13:00,1141,13.70972,1070,1.7,0,3.8,1.783168,36.50106,22.53592
15/05/2015 13:10,1142,13.69293,1171,1.2,0.3,5.1,1.953834,37.60435,20.01091
15/05/2015 13:20,1143,13.69796,846,1.3,0,3.1,1.4095,29.62489,23.4746
15/05/2015 13:30,1144,13.69125,997,1.7,0.5,3.5,1.663,29.63718,21.80427
15/05/2015 13:40,1145,13.69712,1055,2.1,0,5,1.756667,41.61401,19.00613
15/05/2015 13:50,1146,13.68621,1051,0.9,0.5,5.3,1.755001,29.9084,21.75333
15/05/2015 14:00,1147,13.70384,957,2,0.2,4.1,1.5945,31.13381,21.9115
15/05/2015 14:10,1148,13.68033,1016,0.9,0.3,4.1,1.690501,32.77532,21.47647
15/05/2015 14:20,1149,13.70636,629,0.4,0,2.6,1.051666,12.41803,29.6759
15/05/2015 14:30,1150,13.71475,530,0.6,0.1,1.9,0.8826666,20.25901,25.11267
15/05/2015 14:40,1151,13.70552,452,0,0,1.9,0.7514998,22.06084,25.3527
15/05/2015 14:50,1152,13.69712,522,1.2,0,2.3,0.8699997,42.65082,33.77184
15/05/2015 15:00,1153,13.71223,742,1.5,0,3.2,1.236167,36.2104,19.49624
15/05/2015 15:10,1154,13.70552,530,1,0,2.4,0.8830001,38.15237,17.48706
15/05/2015 15:20,1155,13.69041,620,0.5,0,2.6,1.034333,31.18189,24.05383
15/05/2015 15:30,1156,13.6711,458,0.5,0,2.4,0.7641667,17.44277,23.42855
15/05/2015 15:40,1157,13.66523,270,1,0,1.6,0.4475,14.31506,18.06374
15/05/2015 15:50,1158,13.67866,157,0,0,1.8,0.2611666,354.2227,23.44725
15/05/2015 16:00,1159,13.6476,214,0,0,1.9,0.3530003,354.383,35.54233
15/05/2015 16:10,1160,13.6434,192,0.8,0,1.8,0.3190001,351.1189,22.61037
15/05/2015 16:20,1161,13.68537,336,0.7,0,2.4,0.5561667,35.67907,22.94158
15/05/2015 16:30,1162,13.69125,588,1,0.2,2,0.9803327,31.39487,20.22184
15/05/2015 16:40,1163,13.69293,481,0.4,0,2.3,0.8003339,31.96348,14.19903
15/05/2015 16:50,1164,13.6946,133,0,0,1,0.2211667,31.43788,13.08204
15/05/2015 17:00,1165,13.70048,0,0,0,0,0,0,0
15/05/2015 17:10,1166,13.67698,108,0.2,0,1.6,0.1781666,338.0983,25.5116
15/05/2015 17:20,1167,13.64256,18,0.4,0,0.9,0.02983334,355.7385,9.379189
15/05/2015 17:30,1168,13.65096,130,0.3,0,1.4,0.2143333,344.7794,21.22066
15/05/2015 17:40,1169,13.69209,583,1,0,5.7,0.9663333,62.18906,69.56667
15/05/2015 17:50,1170,13.65263,457,0.1,0,3.5,0.7591677,63.96061,43.87031
15/05/2015 18:00,1171,13.69209,444,1.2,0,2.5,0.7401668,86.59702,41.71856
15/05/2015 18:10,1172,13.68873,804,2,0.2,3.4,1.338833,64.22918,27.92048
15/05/2015 18:20,1173,13.70468,773,1.2,0.2,3.1,1.285334,65.28923,29.53189
15/05/2015 18:30,1174,13.70972,726,0.3,0.2,3.2,1.211,70.90022,26.67479
15/05/2015 18:40,1175,13.703,350,0.2,0,2.5,0.5826668,76.75677,39.91513
15/05/2015 18:50,1176,13.67866,65,0.7,0,1.8,0.105,100.7521,29.38093
15/05/2015 19:00,1177,13.68201,220,0.3,0,1.8,0.364167,151.4596,34.17226
15/05/2015 19:10,1178,13.67026,156,0.4,0,1.4,0.259,155.8864,25.94773
15/05/2015 19:20,1179,13.6476,455,1.3,0,2.5,0.7593333,174.7233,22.39839
15/05/2015 19:30,1180,13.68201,418,0.5,0,2.2,0.6955002,161.2091,29.64688
15/05/2015 19:40,1181,13.64424,301,0.6,0,1.3,0.4995001,166.2201,20.03782
15/05/2015 19:50,1182,13.66438,514,0.4,0.3,1.7,0.856667,177.2813,20.4915
15/05/2015 20:00,1183,13.67026,170,0,0,1.5,0.2831667,180.808,13.9373
15/05/2015 20:10,1184,13.6711,189,0.7,0,1.2,0.3130003,220.2958,11.98135
15/05/2015 20:20,1185,13.65935,116,0.5,0,1,0.1916666,225.3632,16.88332
15/05/2015 20:30,1186,13.66858,457,0.8,0.1,1.6,0.7600002,205.837,21.51636
15/05/2015 20:40,1187,13.68033,600,1.5,0.2,1.9,0.9996669,188.7397,21.78353
15/05/2015 20:50,1188,13.67026,445,0.5,0,2,0.7438329,174.8812,23.63732
15/05/2015 21:00,1189,13.68201,176,0.5,0,1.3,0.2889998,171.9487,22.76787
15/05/2015 21:10,1190,13.66019,43,0,0,1.2,0.06983336,186.669,14.35013
15/05/2015 21:20,1191,13.65767,51,0.7,0,2,0.08550002,163.0326,8.823799
15/05/2015 21:30,1192,13.67362,282,0.6,0,1.9,0.4693332,168.3078,22.2929
15/05/2015 21:40,1193,13.67866,316,0.2,0,1.3,0.524167,164.384,17.61399
15/05/2015 21:50,1194,13.6753,107,0,0,1,0.1766666,162.2225,11.97925
15/05/2015 22:00,1195,13.67446,1,0,0,0.2,0.002166667,165.0206,2.773067
15/05/2015 22:10,1196,13.69377,0,0,0,0,0,0,0
15/05/2015 22:20,1197,13.69796,1,0,0,0.1,0.001166667,159.9434,1.303804
15/05/2015 22:30,1198,13.703,78,0.5,0,1.1,0.1303333,158.942,16.94286
15/05/2015 22:40,1199,13.69712,351,0.4,0,1.5,0.5846667,163.7823,20.07288
15/05/2015 22:50,1200,13.67614,384,0.4,0,1.4,0.6385003,160.6963,20.65841
15/05/2015 23:00,1201,13.70384,430,0.7,0,1.7,0.7165001,162.2614,19.66911
15/05/2015 23:10,1202,13.66187,541,1.2,0.2,1.7,0.9013336,169.5002,19.31931
15/05/2015 23:20,1203,13.67278,692,1.5,0.3,2.5,1.155,172.5983,20.87302
15/05/2015 23:30,1204,13.68285,591,0.8,0.2,2.3,0.982,170.5766,23.50742
15/05/2015 23:40,1205,13.68453,734,0.8,0.3,2.5,1.224667,174.5957,21.78412
15/05/2015 23:50,1206,13.67782,425,0.7,0,2.4,0.7101664,157.4791,31.90027
16/05/2015 0:00,1207,13.66019,705,0.8,0.3,3.3,1.174833,174.9356,21.6484
16/05/2015 0:10,1208,13.65263,533,0,0,2.2,0.8869997,164.1458,29.46137
16/05/2015 0:20,1209,13.6753,30,0,0,1.3,0.05049999,161.2681,10.35384
16/05/2015 0:30,1210,13.70132,211,0.5,0,2,0.3496666,158.934,20.61056
16/05/2015 0:40,1211,13.69628,366,0.2,0,2.2,0.6090003,161.5408,20.02324
16/05/2015 0:50,1212,13.69293,2,0,0,0.4,0.003166667,143.7397,2.351511
16/05/2015 1:00,1213,13.68705,50,0,0,1.2,0.08449997,180.11,6.915808
16/05/2015 1:10,1214,13.68957,109,0.7,0,1.3,0.1805,66.03323,4.631457
16/05/2015 1:20,1215,13.66271,73,0,0,1.1,0.1256668,70.07291,8.338022
16/05/2015 1:30,1216,13.67194,49,0,0,0.9,0.07916667,81.1012,14.58487
16/05/2015 1:40,1217,13.65683,0,0,0,0.1,0.000833333,63.88503,2.449258
16/05/2015 1:50,1218,13.70048,76,1.2,0,1.2,0.1241666,80.77888,22.4764
16/05/2015 2:00,1219,13.67446,145,0,0,1.7,0.2438333,58.7406,6.850351
16/05/2015 2:10,1220,13.7072,92,0.8,0,1.6,0.1531667,50.06913,7.440692
16/05/2015 2:20,1221,13.68453,251,1,0,1.9,0.4171666,156.9589,44.81475
16/05/2015 2:30,1222,13.67949,754,1.1,0.3,2.8,1.258499,172.7311,20.46524
16/05/2015 2:40,1223,13.66942,635,1.2,0.2,2.2,1.056,169.489,19.4822
16/05/2015 2:50,1224,13.69209,354,0,0,2,0.5888339,167.0733,24.38153
16/05/2015 3:00,1225,13.67866,402,1.4,0,2.6,0.6713336,192.4058,22.35623
16/05/2015 3:10,1226,13.66774,877,1.5,0.3,3.4,1.4615,172.2839,21.42144
16/05/2015 3:20,1227,13.64592,1043,1.5,0.6,3.1,1.735667,184.4466,21.39984
16/05/2015 3:30,1228,13.67698,1032,0.8,0.4,3.7,1.722667,185.7394,20.64926
16/05/2015 3:40,1229,13.66103,351,1,0,2.5,0.5840002,159.229,45.04197
16/05/2015 3:50,1230,13.65767,381,1.3,0,1.9,0.6323334,172.4586,23.26464
16/05/2015 4:00,1231,13.67614,332,0.4,0,1.9,0.5533339,165.4432,22.62899
16/05/2015 4:10,1232,13.67698,484,0.5,0,2.1,0.8058334,179.1614,22.24067
16/05/2015 4:20,1233,13.66103,672,1.4,0.1,2.4,1.123333,162.4416,25.36378
16/05/2015 4:30,1234,13.6434,1022,0.8,0.6,3.5,1.703334,179.7104,20.38616
16/05/2015 4:40,1235,13.68201,200,0,0,2.1,0.3331669,169.6528,15.60012
16/05/2015 4:50,1236,13.68285,375,2,0,2.7,0.6253331,189.6183,14.26498
16/05/2015 5:00,1237,13.69041,956,1.9,0.6,3.1,1.593166,183.6046,19.53362
16/05/2015 5:10,1238,13.67698,720,1.2,0.2,2.7,1.1985,174.0004,22.80406
16/05/2015 5:20,1239,13.67362,204,1.1,0,2.2,0.3380004,163.6002,34.32486
16/05/2015 5:30,1240,13.67866,719,2.5,0,2.8,1.198666,175.6846,24.66195
16/05/2015 5:40,1241,13.66858,1104,1.3,0.8,3.9,1.841501,178.3402,22.88821
16/05/2015 5:50,1242,13.66271,634,0.1,0,2.6,1.057666,171.9834,27.23471
16/05/2015 6:00,1243,13.67362,438,2,0,2.1,0.7298336,170.356,22.43631
16/05/2015 6:10,1244,13.68201,1196,2.6,0.8,4,1.995834,196.7148,20.30511
16/05/2015 6:20,1245,13.65096,878,1.1,0.3,2.8,1.461333,184.8748,24.30622
16/05/2015 6:30,1246,13.69377,239,0.5,0,1.9,0.3963335,173.1866,21.5586
16/05/2015 6:40,1247,13.67698,206,1.5,0,1.6,0.342,205.873,18.08643
16/05/2015 6:50,1248,13.66607,646,0.7,0.2,2.1,1.0745,183.755,20.59598
16/05/2015 7:00,1249,13.69209,264,0.3,0,1.6,0.4398332,159.1888,23.84825
16/05/2015 7:10,1250,13.67278,178,0,0,1.2,0.2936667,165.6197,23.12677
16/05/2015 7:20,1251,13.66103,36,0,0,0.7,0.06149996,169.9384,12.46725
16/05/2015 7:30,1252,13.66523,0,0,0,0,0,0,0
16/05/2015 7:40,1253,13.60814,13,0,0,1,0.02083333,169.8672,4.661381
16/05/2015 7:50,1254,13.68201,80,0,0,1.2,0.133,205.1839,13.75382
16/05/2015 8:00,1255,13.68957,55,0.1,0,0.9,0.08999997,177.8453,12.06662
16/05/2015 8:10,1256,13.70972,98,1,0,1.9,0.162,166.8173,15.33939
16/05/2015 8:20,1257,13.71307,579,0.8,0,2.5,0.9633334,175.6938,25.13681
16/05/2015 8:30,1258,13.70132,488,0.7,0,2.2,0.8171661,176.419,25.8116
16/05/2015 8:40,1259,13.69628,906,1.9,0.6,3.6,1.51,189.988,23.56829
16/05/2015 8:50,1260,13.69628,1036,1.1,0.4,3.7,1.7285,198.2425,25.60014
16/05/2015 9:00,1261,13.68453,1292,3,0.6,4.2,2.151333,188.4694,22.82248
16/05/2015 9:10,1262,13.64172,1173,2.9,0.8,4.1,1.954833,187.9108,23.39779
16/05/2015 9:20,1263,13.66019,1504,2.7,0.9,4.5,2.509002,192.4679,22.18901
16/05/2015 9:30,1264,13.66438,1402,1.8,1.1,4.6,2.338334,196.7716,23.23206
16/05/2015 9:40,1265,13.67362,1280,2.8,0.8,3.8,2.131667,195.229,23.19186
16/05/2015 9:50,1266,13.66523,1426,2.3,0.9,4.5,2.376332,200.6026,23.87745
16/05/2015 10:00,1267,13.703,1431,1,0.9,4.6,2.387165,208.4962,19.72853
16/05/2015 10:10,1268,13.69544,1393,2.9,0.4,4.7,2.323335,193.3791,23.27832
16/05/2015 10:20,1269,13.68873,1474,1.9,0.9,4.9,2.455666,198.0548,21.21447
16/05/2015 10:30,1270,13.6946,1587,1.5,0.8,5,2.646668,205.6525,20.38564
16/05/2015 10:40,1271,13.69964,1476,2.9,0.9,5.9,2.459333,186.7068,24.73123
16/05/2015 10:50,1272,13.68537,1939,3.7,1.2,6.1,3.231833,197.1523,24.01695
16/05/2015 11:00,1273,13.69377,1849,4,1.3,6.6,3.084335,200.839,22.86698
16/05/2015 11:10,1274,13.69377,1939,3.5,1.4,6.2,3.230832,195.3653,21.27423
16/05/2015 11:20,1275,13.67782,1844,2.9,1.1,6.2,3.072667,193.0362,22.04044
16/05/2015 11:30,1276,13.67866,1398,4.2,0.8,4.6,2.331166,190.8828,22.59837
16/05/2015 11:40,1277,13.66523,1238,2,0.5,4.3,2.063999,184.1091,23.87738
16/05/2015 11:50,1278,13.68201,1423,2.2,0.5,4.4,2.370167,194.1987,22.78286
16/05/2015 12:00,1279,13.6946,1230,1,0.5,3.8,2.051334,191.7785,25.72799
16/05/2015 12:10,1280,13.65179,1476,3.4,0.5,4.9,2.463167,204.1824,22.9324
16/05/2015 12:20,1281,13.67866,1529,1.1,0.7,4.8,2.548668,204.1393,25.33204
16/05/2015 12:30,1282,13.69209,1806,2.4,1.2,5.2,3.009166,206.8641,20.67952
16/05/2015 12:40,1283,13.68873,1736,2,0.9,5.5,2.890331,208.4964,19.89538
16/05/2015 12:50,1284,13.68285,1685,3.3,0.9,5.3,2.805667,194.2263,23.75336
16/05/2015 13:00,1285,13.67194,1442,1.6,0.8,5.1,2.401666,195.8013,27.27579
16/05/2015 13:10,1286,13.66355,1474,2.3,0.8,5,2.459502,201.4483,22.76536
16/05/2015 13:20,1287,13.66607,1370,2.8,0.7,4.2,2.283165,216.2516,22.42119
16/05/2015 13:30,1288,13.69041,1344,2.4,1,4.2,2.239168,209.7813,19.76822
16/05/2015 13:40,1289,13.66355,1260,1.8,0.7,3.8,2.1015,212.3061,21.15446
16/05/2015 13:50,1290,13.67698,1132,2.1,0.7,3.4,1.886666,216.6805,23.50134
16/05/2015 14:00,1291,13.6711,909,1.9,0.2,3,1.5175,194.6467,31.63908
16/05/2015 14:10,1292,13.68033,1142,3.1,0.5,4.2,1.902334,178.1993,24.64606
16/05/2015 14:20,1293,13.69628,1205,2.3,0.4,4.2,2.009334,199.2622,22.44935
16/05/2015 14:30,1294,13.6988,1157,1.9,0.3,3.9,1.929998,198.668,26.60404
16/05/2015 14:40,1295,13.69712,1145,2.6,0.4,3.7,1.909167,195.5594,27.04672
16/05/2015 14:50,1296,13.65767,1007,1.8,0.3,4,1.678166,191.1216,26.26448
16/05/2015 15:00,1297,13.66607,994,2.1,0.3,4,1.655168,202.2711,26.39144
16/05/2015 15:10,1298,13.64676,1073,2.4,0.6,4.1,1.788334,212.2041,22.15821
16/05/2015 15:20,1299,13.67278,1066,0.9,0.6,3.3,1.773832,201.9702,23.97235
16/05/2015 15:30,1300,13.68033,732,1.6,0.1,3,1.218166,196.8031,26.81134
16/05/2015 15:40,1301,13.66187,958,1.1,0.4,3.4,1.592665,195.8915,26.13832
16/05/2015 15:50,1302,13.65431,926,1.5,0.4,4,1.541501,183.833,27.19874
16/05/2015 16:00,1303,13.67362,840,2,0.3,3,1.399833,184.884,23.51735
16/05/2015 16:10,1304,13.68033,910,1.8,0.5,3.5,1.517001,181.4325,26.53255
16/05/2015 16:20,1305,13.66438,946,1.4,0.2,3.2,1.574334,184.4133,21.81285
16/05/2015 16:30,1306,13.67866,512,0.1,0,2.5,0.8525,172.7295,25.04873
16/05/2015 16:40,1307,13.65599,367,0,0,1.6,0.6138334,165.5429,26.37132
16/05/2015 16:50,1308,13.66103,63,0,0,1.3,0.1026667,104.1385,35.26004
16/05/2015 17:00,1309,13.6711,156,0.1,0,1.9,0.2570001,120.5292,46.69118
16/05/2015 17:10,1310,13.65012,94,0,0,0.9,0.1585001,22.40722,11.56315
16/05/2015 17:20,1311,13.67194,125,0,0,1.2,0.2053332,15.39495,24.39236
16/05/2015 17:30,1312,13.67614,26,0,0,1,0.04283333,356.4825,14.90978
16/05/2015 17:40,1313,13.68957,79,0.8,0,1.1,0.1315,48.70826,15.21378
16/05/2015 17:50,1314,13.69712,99,1.5,0,1.7,0.166,31.61323,18.24585
16/05/2015 18:00,1315,13.67614,256,0,0,1.6,0.4270002,61.08601,24.42393
16/05/2015 18:10,1316,13.60478,0,0,0,0.1,0.000166667,33.76502,0.000807611
16/05/2015 18:20,1317,13.66438,55,0.2,0,1,0.09216663,339.2793,41.63366
16/05/2015 18:30,1318,13.70888,109,0,0,1,0.1824999,44.022,26.68486
16/05/2015 18:40,1319,13.64844,93,0,0,0.9,0.1533333,20.39171,27.15238
16/05/2015 18:50,1320,13.703,85,0,0,0.8,0.1420001,42.32153,10.6768
16/05/2015 19:00,1321,13.72483,255,0.4,0,1.7,0.4284999,37.89029,13.33798
16/05/2015 19:10,1322,13.65515,35,0,0,0.8,0.05583333,253.5395,33.52607
16/05/2015 19:20,1323,13.66858,72,0,0,1,0.1186666,154.6008,18.56388
16/05/2015 19:30,1324,13.69712,317,0,0,2.5,0.5280001,204.8133,26.81787
16/05/2015 19:40,1325,13.69041,436,1.4,0,2.5,0.7251669,28.41385,17.55283
16/05/2015 19:50,1326,13.68789,186,0,0,1.7,0.3065,70.77135,47.68025
16/05/2015 20:00,1327,13.6753,50,0,0,0.8,0.08233336,37.53078,8.870206
16/05/2015 20:10,1328,13.70636,164,0,0,1.3,0.2703333,100.7529,22.33447
16/05/2015 20:20,1329,13.66858,109,0.3,0,1.2,0.1808333,92.50018,22.49815
16/05/2015 20:30,1330,13.69796,290,1.3,0,1.4,0.4803334,143.689,56.03048
16/05/2015 20:40,1331,13.69377,306,0,0,1.6,0.5080007,136.0927,27.53068
16/05/2015 20:50,1332,13.68285,323,0.3,0,1.5,0.5355003,212.3669,19.60636
16/05/2015 21:00,1333,13.66355,236,0.5,0,1.5,0.3910001,204.9314,23.52536
16/05/2015 21:10,1334,13.63752,759,1.8,0.1,3,1.263999,221.6963,13.8695
16/05/2015 21:20,1335,13.66942,1131,1.3,0.9,4.2,1.8875,216.1332,18.00129
16/05/2015 21:30,1336,13.65096,1038,1.4,0.6,3.6,1.7275,199.9224,22.42212
16/05/2015 21:40,1337,13.66019,933,2.4,0.4,3.6,1.556667,183.3033,20.26308
16/05/2015 21:50,1338,13.66942,1113,1.2,0.2,5.4,1.8555,186.2608,23.40168
16/05/2015 22:00,1339,13.66187,645,0.8,0,3,1.074833,170.2352,34.05985
16/05/2015 22:10,1340,13.69041,165,0,0,1.5,0.2686669,149.9766,31.98666
16/05/2015 22:20,1341,13.69041,202,0,0,1.3,0.3378335,157.5638,36.33398
16/05/2015 22:30,1342,13.67949,326,1,0,2.1,0.5411665,162.4836,16.41211
16/05/2015 22:40,1343,13.67866,1677,2.6,0.6,4.4,2.796168,183.9469,19.2785
16/05/2015 22:50,1344,13.67866,1713,1.2,1,4.8,2.853666,182.2526,21.44171
16/05/2015 23:00,1345,13.68369,1323,3.2,0.8,4.3,2.205999,175.982,19.86618
